id,y
299,0.07285613
300,0.2961278
301,0.003585577
302,0.14257279
303,0.002529174
304,0.051228315
305,0.0032492876
306,0.060841113
307,0.013321847
308,0.048652142
309,0.0225797
310,0.034941375
311,0.0463112
312,0.07044056
313,0.0093592405
314,0.02934578
315,0.010440975
316,0.28132385
317,0.3041166
318,0.10679537
319,0.09298718
320,0.008855581
321,0.029568553
322,0.027991742
323,0.012720406
324,0.03915623
325,0.024043828
326,0.0021175444
327,0.01355356
328,0.004963964
329,0.028297275
330,0.049675375
331,0.10422593
332,0.034082174
333,0.019227415
334,0.018492013
335,0.0022734106
336,0.015329659
337,0.0017901361
338,0.04918489
339,0.003371507
340,0.00602448
341,0.21408352
342,0.0020737648
343,0.12656444
344,0.053482592
345,0.20681328
346,0.031986922
347,0.01739642
348,0.099472284
349,0.008664578
350,0.017404139
351,0.08589086
352,0.0058115125
353,0.018461257
354,0.22886997
355,0.068782
356,0.030115038
357,0.008663446
358,0.0695425
359,0.03969696
360,0.12859681
361,0.013473183
362,0.008425623
363,0.0049413145
364,0.13392812
365,0.07975045
366,0.008383483
367,0.002850324
368,0.019909084
369,0.06518394
370,0.027288198
371,0.7768916
372,0.05331236
373,0.12223753
374,0.11676729
375,0.0146641135
376,0.06773496
377,0.8773886
378,0.08068073
379,0.0058735907
380,0.022886366
381,0.051066697
382,0.032700777
383,0.047722578
384,0.00228104
385,0.04281637
386,0.09858626
387,0.025833756
388,0.017062962
389,0.0036859214
390,0.061315835
391,0.033819914
392,0.14114094
393,0.45419562
394,0.03028524
395,0.0073415637
396,0.10831192
397,0.01580739
398,0.0011547804
399,0.21223211
400,0.00089636445
401,0.057878286
402,0.23081142
403,0.028302759
404,0.043266475
405,0.0449948
406,0.112832755
407,0.025118679
408,0.04267904
409,0.050290525
410,0.09963754
411,0.018668324
412,0.025267988
413,0.017333418
414,0.011639565
415,0.103578866
416,0.051582694
417,0.0007510483
418,0.019255519
419,0.05318883
420,0.001974076
421,0.0016878247
422,0.033100456
423,0.04663208
424,0.014333308
425,0.1153782
426,0.024552375
427,0.030371994
428,0.058165908
429,0.03992331
430,0.16315922
431,0.028722018
432,0.0069753528
433,0.014726132
434,0.044819653
435,0.064982235
436,0.038039505
437,0.01015684
438,0.028601736
439,0.0010246634
440,0.025468051
441,0.01147157
442,0.0037670732
443,0.018174917
444,0.1456818
445,0.027471244
446,0.016123116
447,0.08164111
448,0.013813794
449,0.04888439
450,0.020269483
451,0.02619499
452,0.064774334
453,0.04578665
454,0.009614497
455,0.025095135
456,0.0412955
457,0.8917608
458,0.065784216
459,0.0017483234
460,0.20788255
461,0.010013014
462,0.01669535
463,0.004992664
464,0.0034901202
465,0.02261433
466,0.0030303001
467,0.00037369132
468,0.06305948
469,0.044412434
470,0.07507047
471,0.01422146
472,0.0018220544
473,0.043930203
474,0.06969985
475,0.028738678
476,0.02964449
477,0.028250158
478,0.07425669
479,0.0016889274
480,0.019658178
481,0.06734279
482,0.01763621
483,0.012774706
484,0.0625197
485,0.01762119
486,0.04315418
487,0.09356934
488,0.7789717
489,0.006310314
490,0.12929082
491,0.038092196
492,0.051577896
493,0.033174664
494,0.026957393
495,0.2188093
496,0.006576121
497,0.037336946
498,0.19719413
499,0.049970895
500,0.009847373
501,0.003186822
502,0.101501375
503,0.036243677
504,0.011637062
505,0.14386979
506,0.022090197
507,0.03358686
508,0.0042211115
509,0.0032975078
510,0.032832474
511,0.0012626648
512,0.09399885
513,0.0067851543
514,0.0075670183
515,0.0102259815
516,0.023511201
517,0.0008960366
518,0.03621173
519,0.013400555
520,0.005076945
521,0.15162918
522,0.04562968
523,0.015153825
524,0.029028386
525,0.020170242
526,0.0109626055
527,0.13577569
528,0.05323854
529,0.014619768
530,0.016039222
531,0.028830439
532,0.03027165
533,0.017957926
534,0.0008416474
535,0.121727705
536,0.109959394
537,0.036334515
538,0.033065617
539,0.045164704
540,0.03607115
541,0.035458058
542,0.44843382
543,0.023831874
544,0.03333175
545,0.019017309
546,0.06892452
547,0.06508818
548,0.0013389587
549,0.03345579
550,0.03154069
551,0.026159555
552,0.032680273
553,0.001526475
554,0.01475203
555,0.041582525
556,0.1312592
557,0.03634736
558,0.019339502
559,0.036878258
560,0.013657093
561,0.05973372
562,0.0074270666
563,0.0020310879
564,0.01903981
565,0.12444466
566,0.014853299
567,0.0051502287
568,0.07050076
569,0.0068392158
570,0.16690668
571,0.004162252
572,0.007259637
573,0.02192834
574,0.0008212328
575,0.014951766
576,0.057041466
577,0.011158049
578,0.037163585
579,0.066431105
580,0.013644785
581,0.015995681
582,0.0061874986
583,0.006360024
584,0.0050916374
585,0.05557382
586,0.04551983
587,0.020559132
588,0.06773469
589,0.0059609413
590,0.017774701
591,0.009511113
592,0.11839253
593,0.072133094
594,0.0008556247
595,0.019382745
596,0.0058884025
597,0.014633954
598,0.007208109
599,0.012753516
600,0.0053210557
601,0.023571849
602,0.037317634
603,0.009281516
604,0.8079775
605,0.043568403
606,0.03168714
607,0.1563504
608,0.12074873
609,0.0075127482
610,0.06383133
611,0.12031868
612,0.008730531
613,0.0046462715
614,0.055796742
615,0.16954216
616,0.01650539
617,0.00565058
618,0.072074264
619,0.004350722
620,0.047696292
621,0.11037877
622,0.010862976
623,0.69542056
624,0.010585725
625,0.04596117
626,0.034301728
627,0.0051263273
628,0.016084671
629,0.0058413446
630,0.009890914
631,0.073610455
632,0.3082919
633,0.080038995
634,0.00622496
635,0.07745609
636,0.020902395
637,0.12054378
638,0.033833474
639,0.013622165
640,0.0007929802
641,0.0016640127
642,0.010276496
643,0.0362432
644,0.008569658
645,0.19630069
646,0.12818265
647,0.009573132
648,0.01816696
649,0.010718316
650,0.065226674
651,0.011214346
652,0.017610312
653,0.015192002
654,0.10600504
655,0.019420207
656,0.18867692
657,0.033427924
658,0.011323482
659,0.018637955
660,0.0012599528
661,0.7752305
662,0.06662202
663,0.047296494
664,0.019849598
665,0.029441804
666,0.0028504133
667,0.09591678
668,0.3807918
669,0.018009007
670,0.013326019
671,0.09160778
672,0.10356349
673,0.1501868
674,0.8100158
675,0.061060816
676,0.017281115
677,0.0026858747
678,0.017034948
679,0.040478885
680,0.057252556
681,0.04727152
682,0.0012252033
683,0.041924924
684,0.09821296
685,0.0448561
686,0.026921064
687,0.038977176
688,0.15543342
689,0.04265818
690,0.01511389
691,0.123703
692,0.049905717
693,0.0103906095
694,0.00082686543
695,0.02358085
696,0.06018251
697,0.18086639
698,0.025490582
699,0.015037
700,0.054358125
701,0.001167804
702,0.055932403
703,0.0058590174
704,0.0040887594
705,0.0024030209
706,0.4236878
707,0.0012741685
708,0.10532278
709,0.036266744
710,0.01190415
711,0.27606905
712,0.15726677
713,0.04932484
714,0.011026353
715,0.019543707
716,0.0053866208
717,0.051720977
718,0.01296106
719,0.020930469
720,0.0074959397
721,0.022818387
722,0.020607501
723,0.009529978
724,0.35790762
725,0.26791164
726,0.030474663
727,0.029792905
728,0.009681404
729,0.098692864
730,0.26204777
731,0.02717653
732,0.11226496
733,0.049215347
734,0.03302139
735,0.010081291
736,0.009123921
737,0.117901
738,0.0028518736
739,0.12781823
740,0.019130468
741,0.021960348
742,0.05165994
743,0.0120587945
744,0.1868051
745,0.020350456
746,0.04039347
747,0.43275917
748,0.007868737
749,0.013765842
750,0.012831241
751,0.04709223
752,0.015114725
753,0.0055015087
754,0.027047813
755,0.042430997
756,0.059078246
757,0.042244226
758,0.7173618
759,0.0034628808
760,0.022456706
761,0.10346609
762,0.013658226
763,0.060068518
764,0.007037252
765,0.1318005
766,0.060116112
767,0.096901834
768,0.12221077
769,0.040484995
770,0.11055583
771,0.12713656
772,0.07514608
773,0.0032556057
774,0.018493444
775,0.019248277
776,0.084034294
777,0.004211843
778,0.01669851
779,0.3924929
780,0.07568061
781,0.027314931
782,0.015208811
783,0.030736506
784,0.0026663244
785,0.0037249029
786,0.5153969
787,0.027102739
788,0.023084313
789,0.016249508
790,0.0072119534
791,0.07937509
792,0.017304927
793,0.006054193
794,0.014925271
795,0.061772853
796,0.020241588
797,0.8502763
798,0.11105019
799,0.043534517
800,0.08856243
801,0.025435835
802,0.03965971
803,0.09576672
804,0.0021557212
805,0.024399072
806,0.030216157
807,0.67493623
808,0.007358432
809,0.036229312
810,0.025929153
811,0.031250626
812,0.017602742
813,0.31157303
814,0.17201287
815,0.0020277798
816,0.0009546876
817,0.063808054
818,0.005505681
819,0.0007456839
820,0.0016767383
821,0.03909135
822,0.053877622
823,0.0891723
824,0.004556954
825,0.05365494
826,0.02178669
827,0.043590724
828,0.19018129
829,0.13117015
830,0.078659505
831,0.0020167828
832,0.004972905
833,0.030392945
834,0.003786385
835,0.02147916
836,0.033933043
837,0.21649027
838,0.0011341572
839,0.031826377
840,0.4830127
841,0.0050442815
842,0.04328662
843,0.01770857
844,0.001480192
845,0.017360449
846,0.019663602
847,0.0795427
848,0.032259583
849,0.04865542
850,0.09223473
851,0.07221249
852,0.21257856
853,0.021506786
854,0.009506613
855,0.02921629
856,0.04888472
857,0.011923283
858,0.09802219
859,0.015765727
860,0.19971406
861,0.04742378
862,0.049385816
863,0.13952926
864,0.14884782
865,0.004866183
866,0.02757284
867,0.027172953
868,0.19730192
869,0.11596355
870,0.00249663
871,0.01922962
872,0.050429046
873,0.17903498
874,0.0011149049
875,0.024522811
876,0.012519062
877,0.008753091
878,0.053803623
879,0.13478896
880,0.004002452
881,0.001149416
882,0.010365427
883,0.011277974
884,0.032613248
885,0.24401101
886,0.017475873
887,0.0054382384
888,0.055274665
889,0.056705862
890,0.05352679
891,0.020503074
892,0.0044921935
893,0.116169065
894,0.0041120946
895,0.0010277033
896,0.21944872
897,0.06576103
898,0.012195855
899,0.0030901134
900,0.2858919
901,0.05515635
902,0.10662755
903,0.070673436
904,0.113006264
905,0.048784554
906,0.09572765
907,0.026029259
908,0.39516574
909,0.032900423
910,0.0049194098
911,0.016757786
912,0.058000118
913,0.027304769
914,0.001696676
915,0.010484517
916,0.011147112
917,0.014587849
918,0.0077843666
919,0.0908919
920,0.20264947
921,0.008557826
922,0.11668426
923,0.0033499599
924,0.05880946
925,0.2056948
926,0.082452774
927,0.12701505
928,0.9781772
929,0.009968072
930,0.030537099
931,0.11906719
932,0.018169135
933,0.04200518
934,0.05333191
935,0.015352666
936,0.019907832
937,0.022506148
938,0.035994798
939,0.08694658
940,0.12909842
941,0.020143569
942,0.036312193
943,0.017947197
944,0.15867773
945,0.010229468
946,0.002990663
947,0.05532527
948,0.26194185
949,0.036087334
950,0.06651801
951,0.009161234
952,0.18544665
953,0.0232853
954,0.0132501125
955,0.054941118
956,0.15014637
957,0.013122201
958,0.014236897
959,0.033816487
960,0.94765204
961,0.016342968
962,0.025742084
963,0.086496085
964,0.045474857
965,0.004688978
966,0.04437256
967,0.012624443
968,0.016746998
969,0.026644677
970,0.053389847
971,0.037593514
972,0.024859488
973,0.027537435
974,0.20189866
975,0.010496527
976,0.046118915
977,0.104614645
978,0.016328841
979,0.018186122
980,0.10497579
981,0.09502742
982,0.02497688
983,0.010551751
984,0.01494211
985,0.029375315
986,0.1164422
987,0.15432826
988,0.0052794814
989,0.039271563
990,0.09799436
991,0.045984864
992,0.04498738
993,0.052061915
994,0.14374116
995,0.11627284
996,0.033849686
997,0.01233086
998,0.10215548
999,0.03554946
1000,0.305157
1001,0.42722878
1002,0.011707276
1003,0.06954539
1004,0.002739817
1005,0.054153234
1006,0.012377381
1007,0.00080758333
1008,0.028112829
1009,0.04205519
1010,0.002801776
1011,0.46899948
1012,0.024011284
1013,0.02604714
1014,0.016875952
1015,0.017053246
1016,0.03372729
1017,0.007297337
1018,0.15039092
1019,0.015408605
1020,0.05222875
1021,0.9804156
1022,0.041006148
1023,0.024612725
1024,0.32990664
1025,0.00094109774
1026,0.092280716
1027,0.046691477
1028,0.04498452
1029,0.0131390095
1030,0.06790075
1031,0.0029433668
1032,0.030296952
1033,0.019470513
1034,0.07504317
1035,0.0061024427
1036,0.034680128
1037,0.0038737655
1038,0.03736016
1039,0.008392453
1040,0.03447324
1041,0.017907351
1042,0.010206908
1043,0.16150981
1044,0.049373686
1045,0.03141877
1046,0.038278043
1047,0.026688963
1048,0.02814266
1049,0.032519102
1050,0.010529488
1051,0.003403157
1052,0.06265089
1053,0.05557421
1054,0.0062872767
1055,0.00074499846
1056,0.13350621
1057,0.04997611
1058,0.049919873
1059,0.026725292
1060,0.11307788
1061,0.009766012
1062,0.003963262
1063,0.02145806
1064,0.027771294
1065,0.07036665
1066,0.022595078
1067,0.008836299
1068,0.0535641
1069,0.21188203
1070,0.048009545
1071,0.00022011995
1072,0.058279812
1073,0.0011557043
1074,0.041149378
1075,0.07401207
1076,0.018128306
1077,0.039860934
1078,0.014289051
1079,0.12031388
1080,0.46487993
1081,0.027701527
1082,0.054086506
1083,0.008993357
1084,0.0038400292
1085,0.015878558
1086,0.037190497
1087,0.0008843839
1088,0.00086569786
1089,0.046895266
1090,0.0043268204
1091,0.012914687
1092,0.023173839
1093,0.008929163
1094,0.010504216
1095,0.14322203
1096,0.0109062195
1097,0.0768497
1098,0.27806747
1099,0.022064328
1100,0.04126653
1101,0.032822102
1102,0.18269798
1103,0.0077860653
1104,0.025966257
1105,0.029063761
1106,0.67345107
1107,0.19322354
1108,0.007782042
1109,0.031156033
1110,0.30314928
1111,0.06037101
1112,0.0047704577
1113,0.061359584
1114,0.0014107525
1115,0.12852156
1116,0.07729921
1117,0.016250283
1118,0.23529956
1119,0.2914576
1120,0.025252521
1121,0.11934298
1122,0.0007529259
1123,0.014579505
1124,0.12113157
1125,0.078864485
1126,0.0040870905
1127,0.0543229
1128,0.04608667
1129,0.021909356
1130,0.10043427
1131,0.009516805
1132,0.15374228
1133,0.0052841604
1134,0.025589705
1135,0.027210236
1136,0.08425358
1137,0.037537068
1138,0.17291227
1139,0.011434704
1140,0.035555363
1141,0.10257128
1142,0.0070596337
1143,0.012891978
1144,0.094008535
1145,0.0099104345
1146,0.046500355
1147,0.05192122
1148,0.059498966
1149,0.03167191
1150,0.0056695044
1151,0.92875946
1152,0.22240779
1153,0.008508265
1154,0.031873256
1155,0.0925031
1156,0.019228727
1157,0.010427684
1158,0.011034459
1159,0.007073164
1160,0.044317275
1161,0.23662737
1162,0.04330334
1163,0.01269412
1164,0.014121443
1165,0.10162756
1166,0.00914672
1167,0.20317245
1168,0.046820283
1169,0.021130264
1170,0.009339035
1171,0.014556259
1172,0.017923385
1173,0.088725924
1174,0.01029709
1175,0.03297943
1176,0.2061795
1177,0.19502226
1178,0.050948918
1179,0.017837763
1180,0.028531253
1181,0.041241556
1182,0.013738424
1183,0.1358499
1184,0.90166366
1185,0.0010828078
1186,0.0063869655
1187,0.026611477
1188,0.08455676
1189,0.0009266734
1190,0.026150614
1191,0.0035934746
1192,0.012606055
1193,0.030663162
1194,0.013419479
1195,0.012306958
1196,0.04755029
1197,0.031600058
1198,0.08148971
1199,0.062414527
1200,0.024491072
1201,0.62873906
1202,0.03762573
1203,0.24299538
1204,0.03751871
1205,0.007666886
1206,0.15014744
1207,0.024846673
1208,0.00922972
1209,0.003489405
1210,0.046931475
1211,0.021796674
1212,0.02712956
1213,0.0012908578
1214,0.0021612644
1215,0.011477023
1216,0.94048107
1217,0.1947042
1218,0.08083084
1219,0.33077595
1220,0.1801089
1221,0.035182923
1222,0.043705553
1223,0.21377814
1224,0.070712626
1225,0.06821263
1226,0.0023333132
1227,0.055276424
1228,0.01567185
1229,0.0016651452
1230,0.6504319
1231,0.0044856966
1232,0.0049105883
1233,0.23181653
1234,0.0011588633
1235,0.006095946
1236,0.039674103
1237,0.0038269758
1238,0.015951842
1239,0.015894473
1240,0.10876128
1241,0.049610853
1242,0.26626045
1243,0.041308284
1244,0.009849846
1245,0.048088223
1246,0.041822195
1247,0.09455845
1248,0.034622103
1249,0.009818375
1250,0.03365606
1251,0.016307116
1252,0.019759268
1253,0.022127628
1254,0.016253531
1255,0.08425841
1256,0.047253966
1257,0.010221958
1258,0.055156022
1259,0.06725255
1260,0.07199177
1261,0.016268104
1262,0.015593708
1263,0.033776492
1264,0.024999708
1265,0.03461179
1266,0.23126796
1267,0.09156665
1268,0.077780604
1269,0.025670946
1270,0.0688144
1271,0.0037721694
1272,0.050627112
1273,0.0031513572
1274,0.00044229627
1275,0.0028793216
1276,0.04746753
1277,0.030131847
1278,0.028809369
1279,0.0052832067
1280,0.015497744
1281,0.0022799969
1282,0.023067594
1283,0.021809608
1284,0.050225228
1285,0.010127872
1286,0.10214007
1287,0.013882369
1288,0.06587991
1289,0.071942896
1290,0.06369528
1291,0.0020665824
1292,0.01453656
1293,0.008421153
1294,0.13076946
1295,0.055651635
1296,0.05715072
1297,0.07214975
1298,0.012897432
1299,0.019628078
1300,0.025332242
1301,0.018286496
1302,0.046351552
1303,0.053765655
1304,0.02154854
1305,0.023493618
1306,0.024776697
1307,0.00055617094
1308,0.0018301308
1309,0.042556345
1310,0.015840173
1311,0.011791557
1312,0.0049268305
1313,0.0173859
1314,0.017278194
1315,0.013411999
1316,0.019713253
1317,0.040214717
1318,0.44534928
1319,0.035182446
1320,0.23376545
1321,0.29009172
1322,0.01919347
1323,0.004077941
1324,0.05874759
1325,0.07116923
1326,0.04129061
1327,0.02182737
1328,0.038208693
1329,0.037035137
1330,0.03393501
1331,0.02921325
1332,0.007830232
1333,0.04825735
1334,0.0017218888
1335,0.09149149
1336,0.0051833093
1337,0.004494399
1338,0.004524231
1339,0.052390307
1340,0.10383463
1341,0.003873527
1342,0.0020470917
1343,0.0010903776
1344,0.017350733
1345,0.0061963797
1346,0.004847139
1347,0.10799292
1348,0.005430162
1349,0.014406443
1350,0.01093033
1351,0.019767702
1352,0.015906602
1353,0.10010606
1354,0.07117063
1355,0.18328255
1356,0.06483987
1357,0.0062457025
1358,0.018943459
1359,0.016447514
1360,0.17117465
1361,0.016571164
1362,0.047958553
1363,0.034226924
1364,0.05136946
1365,0.018139035
1366,0.049978435
1367,0.0117228925
1368,0.0019133687
1369,0.18065545
1370,0.13770026
1371,0.024310857
1372,0.017132193
1373,0.15288293
1374,0.0034343004
1375,0.018581837
1376,0.0058746636
1377,0.022008866
1378,0.0016274154
1379,0.25589663
1380,0.10857636
1381,0.0011054873
1382,0.7716563
1383,0.02503547
1384,0.0043503046
1385,0.04820299
1386,0.031491756
1387,0.036768258
1388,0.18399078
1389,0.050465018
1390,0.0293262
1391,0.009948373
1392,0.16028425
1393,0.12188208
1394,0.060576558
1395,0.38712507
1396,0.013916731
1397,0.1458691
1398,0.027549714
1399,0.027373552
1400,0.053241313
1401,0.011938959
1402,0.0032859445
1403,0.008963972
1404,0.47207087
1405,0.102137715
1406,0.027537644
1407,0.013330728
1408,0.05715421
1409,0.0029450357
1410,0.028437942
1411,0.02734071
1412,0.59750074
1413,0.10114369
1414,0.017723292
1415,0.041123897
1416,0.046128154
1417,0.07030466
1418,0.020616144
1419,0.061454654
1420,0.50347024
1421,0.029713273
1422,0.065630615
1423,0.010528773
1424,0.14959756
1425,0.10784477
1426,0.0025813282
1427,0.035607368
1428,0.008683413
1429,0.060359478
1430,0.0630925
1431,0.037286192
1432,0.5365643
1433,0.032446444
1434,0.014044434
1435,0.095427394
1436,0.0040790737
1437,0.002870977
1438,0.003197819
1439,0.027112037
1440,0.010560751
1441,0.03168392
1442,0.021945268
1443,0.058318704
1444,0.05368921
1445,0.03436297
1446,0.050169975
1447,0.11934647
1448,0.0012761652
1449,0.46640646
1450,0.046167225
1451,0.0016846359
1452,0.031468093
1453,0.14385197
1454,0.06656763
1455,0.10181901
1456,0.04326284
1457,0.123565465
1458,0.011651963
1459,0.63289934
1460,0.19207317
1461,0.008770138
1462,0.0019410849
1463,0.036314458
1464,0.13628218
1465,0.018181145
1466,0.022880077
1467,0.012614965
1468,0.025817573
1469,0.009400785
1470,0.18706045
1471,0.0039740205
1472,0.004157871
1473,0.059639484
1474,0.024705917
1475,0.06502369
1476,0.041057408
1477,0.02108699
1478,0.037467927
1479,0.15948454
1480,0.0012880862
1481,0.0014939904
1482,0.00072413683
1483,0.07699785
1484,0.0010811687
1485,0.0002927482
1486,0.0026212037
1487,0.028722227
1488,0.32925934
1489,0.5661556
1490,0.015031427
1491,0.0002526939
1492,0.069711596
1493,0.26421583
1494,0.0074256063
1495,0.009806842
1496,0.057724983
1497,0.016215831
1498,0.0052598417
1499,0.004495859
1500,0.14428571
1501,0.13028485
1502,0.0038510263
1503,0.010046303
1504,0.013207644
1505,0.0030576885
1506,0.028352529
1507,0.074569434
1508,0.025712788
1509,0.18778813
1510,0.19230902
1511,0.03992486
1512,0.060562134
1513,0.031928748
1514,0.012567818
1515,0.024686933
1516,0.0030982792
1517,0.94028556
1518,0.024526983
1519,0.03510034
1520,0.005954802
1521,0.09744921
1522,0.15009266
1523,0.0326837
1524,0.037701845
1525,0.005271375
1526,0.12512013
1527,0.023058683
1528,0.018414646
1529,0.07564482
1530,0.015319586
1531,0.058629125
1532,0.027109772
1533,0.058801383
1534,0.0010333657
1535,0.008439004
1536,0.027226835
1537,0.0571751
1538,0.013947159
1539,0.015339851
1540,0.024363935
1541,0.03799519
1542,0.026044488
1543,0.01656562
1544,0.06552312
1545,0.03223741
1546,0.02191025
1547,0.03871107
1548,0.025399476
1549,0.10160965
1550,0.039929688
1551,0.098986685
1552,0.030957669
1553,0.015019268
1554,0.039417475
1555,0.04372883
1556,0.068276644
1557,0.02652365
1558,0.00020125508
1559,0.017325044
1560,0.0059300363
1561,0.069260985
1562,0.0017142892
1563,0.1339195
1564,0.0041676164
1565,0.034733236
1566,0.019439071
1567,0.00596115
1568,0.01663366
1569,0.006992668
1570,0.16876271
1571,0.037432075
1572,0.09517592
1573,0.057162672
1574,0.0030494034
1575,0.18417364
1576,0.026550472
1577,0.1100699
1578,0.11743057
1579,0.015814513
1580,0.058818907
1581,0.00513041
1582,0.0033951998
1583,0.18140125
1584,0.0065737963
1585,0.03429821
1586,0.008500338
1587,0.57505083
1588,0.02469185
1589,0.12486607
1590,0.017533451
1591,0.06153977
1592,0.025364518
1593,0.16689971
1594,0.0011079013
1595,0.015636086
1596,0.32595104
1597,0.019470274
1598,0.028405935
1599,0.0150978565
1600,0.18481565
1601,0.043975532
1602,0.04213184
1603,0.01609242
1604,0.2211053
1605,0.018552035
1606,0.049610764
1607,0.06763387
1608,0.1586448
1609,0.034202248
1610,0.02535969
1611,0.061041743
1612,0.0025427938
1613,0.0020096302
1614,0.0020942092
1615,0.018332988
1616,0.121504724
1617,0.021076113
1618,0.25795937
1619,0.057245076
1620,0.14341447
1621,0.13208291
1622,0.018794328
1623,0.031249762
1624,0.11754903
1625,0.035808384
1626,0.025493592
1627,0.008207947
1628,0.0062888265
1629,0.05548951
1630,0.028451055
1631,0.1085251
1632,0.17995271
1633,0.010781914
1634,0.20759597
1635,0.04324135
1636,0.052732885
1637,0.0064486563
1638,0.0057695806
1639,0.10217926
1640,0.0076943636
